temperature_c,residence_time_s,steam_hc_kgkg,pressure_bar,ramp_exponent,x_c2h6,s_c2h4_mol,heat_MJ_per_kg_ethane,y_c2h4_kg_per_kg_ethane,y_ch4_kg_per_kg_ethane,y_h2_kg_per_kg_ethane,y_c2h2_kg_per_kg_ethane,y_c3h6_kg_per_kg_ethane,y_c3h8_kg_per_kg_ethane,carbon_residual,hydrogen_residual,oxygen_residual
999.7199497736179,0.25849981944898254,0.5696573031836998,1.6018858919817265,3.6381553094797923,0.9430947158931421,0.8619245323806695,6.409500361906367,0.7583783353880892,0.06701169932136417,0.059237141391261766,0.057640177595467426,0.0,0.0006820813575923458,8.770761894538737e-14,-2.8561706195687643e-13,1.1442567270690767e-14
897.9658584567094,0.8636157249584339,0.1905110390889466,1.5725778262802415,1.7025835774677414,0.8607367148197305,0.9139032233015008,4.993388557371246,0.733891574645568,0.055880510047919864,0.05203867122545354,0.01801104709305094,0.0,0.0008311067054833594,-7.771561172376096e-16,1.3384266892570048e-16,3.4913301784224283e-15
804.1395760858417,0.3296960012861193,0.5413468211084259,3.7575775891571355,2.4067826465604827,0.15585042155564588,0.9796923863559536,1.543404514670751,0.14244889307922023,0.0027736724979958,0.010100634211437615,0.00019400021340506724,0.0,0.0002763895891009987,-5.662137425588298e-15,-2.6165744000278604e-15,1.1058035675886438e-14
922.7189317183107,0.06972405247572006,0.34757170780953056,2.671245731267221,1.0381827831984216,0.5648530760688143,0.9429723019626783,3.9144643624543893,0.49693066694409305,0.02513479861506404,0.0350111181387749,0.005303180802537039,0.0,0.0022735216666105295,3.1086244689504383e-15,4.837634727304842e-15,-1.2247476767969379e-14
975.8345875794969,0.12955340031472398,0.34365116259075934,1.896351823676838,3.896084416810542,0.7085507963379476,0.9187882278986661,4.830354706380383,0.6073622246181654,0.040876620941748334,0.04329444638416187,0.01382040172993336,0.0,0.0029249319490451506,-1.6653345369377348e-15,-4.225148142969253e-15,8.903301538005626e-15
792.1564413455327,0.03992043382942106,0.6507283216017843,1.3508829023582318,2.5031772949578297,0.008829545493225455,0.9775928700802712,0.8299614147392187,0.008053000731800363,0.00012693408225090462,0.0005734038584115201,1.88841070433967e-06,0.0,1.3893860102505937e-05,5.551115123125783e-15,8.694477611835388e-16,-8.790423737400553e-15
905.5661066436618,0.04719999029080599,0.0007743525156104866,3.3540854919392147,3.1990022207275604,0.1352558824423853,0.9516304370054605,1.6743337689886126,0.12008419493307787,0.005197090910013784,0.008381597549758698,0.0003018888274916434,0.0,0.0010798655430318761,3.8347103270552907e-13,-1.5224220388267634e-12,1.8806501208216716e-13
859.5399303147263,0.5062311886540359,0.2266700931974847,1.654074519299661,2.305896967555341,0.5104255670823316,0.9590069376167605,3.305725007739659,0.45668372360386517,0.017273110110503066,0.032199820450241515,0.002789872564997321,0.0,0.0013677096221185595,3.3306690738754696e-15,2.234675878934601e-15,-1.437847825659275e-14
893.3902488323645,0.5963167959985501,0.2810531320397605,4.501517790307718,0.5421206415606428,0.7832717817959226,0.8670637463811159,4.376883599212549,0.6336141586358673,0.09214265982785491,0.04195573717557718,0.014058566653978321,0.0,0.0014265140681894463,-2.220446049250313e-15,1.3185227589986075e-14,-4.259858210722816e-15
839.9250276833241,0.06376192673684203,0.5855940195199401,3.7018990501637363,0.7996785836116937,0.16787384941615868,0.9734116829366467,1.8124504622813529,0.1524547527653409,0.003711612379468664,0.010788829724748882,0.0003354980182108624,0.0,0.0004862548089431863,4.6629367034256575e-15,1.2281682663984024e-15,-8.291580003951529e-15
920.886700818837,0.058535044060903756,0.15725571188247123,2.2722361887998996,3.9296937513168904,0.1825646527700021,0.9503390105961607,2.0561979992743553,0.16186636615735978,0.006889865087591838,0.011349056703190323,0.0006877578836232523,0.0,0.0015091563923344702,-6.217248937900877e-15,-4.0972088734631095e-14,9.93968225706648e-14
945.9567601803375,0.7821113418308827,0.04612222905567043,4.692201687861171,3.8447000150048494,0.8126367923619893,0.8749433865378545,4.660924726349237,0.6633424623834416,0.08765002500925112,0.04458373343188895,0.01538554762064137,0.0,0.001568789939766547,-1.4432899320127035e-15,3.608151522566585e-15,1.0094825588410193e-14
763.954148806379,0.02698479495868335,0.018972881671353754,1.2514804381251712,2.1565484033146762,0.001782631470502949,0.9682292801458656,0.47229096274656407,0.0016102790613843209,2.8361774780507148e-05,0.00011493313467892801,1.1005544959474544e-07,0.0,1.5607111383137348e-06,0.0,2.929668311685537e-16,2.8484010662556154e-15
908.4050839213331,0.030301330517100374,0.5094177428255412,4.223068917863705,2.757146080104566,0.12551977485750143,0.9609297809422435,1.9579648367189408,0.11252918391964076,0.0037778567178687254,0.007924594101047072,0.0003305347939912885,0.0,0.0007499704283179744,-1.6986412276764895e-14,-7.381683052908035e-15,3.446997177813522e-14
760.9133683050346,0.1404849248248547,0.022864442629387558,1.341213224797834,1.9473401862480038,0.023110999252151765,0.979649519389576,0.5596264275083892,0.021122767454681484,0.00039355385274310333,0.0014972175149512573,9.736886461723104e-06,0.0,4.336607876014971e-05,-3.3306690738754696e-16,1.0231916180447596e-15,5.454459498055045e-16
801.1144393916736,0.021783623528128224,0.46433572293366676,4.78153936818191,1.4156640072960835,0.01310561635906704,0.9784714506108068,0.8366302328529746,0.011963740208129084,0.0002136987050337657,0.0008491245549832909,2.94014856727395e-06,0.0,2.244562991656826e-05,4.440892098500626e-16,1.058740939363668e-15,-1.1459586798819235e-15
904.1506252312047,0.0205867032830152,0.30102542470532806,4.5371350617128545,1.1916619683296632,0.15981667782107956,0.9586328932720372,1.9639307606794496,0.14293407972685568,0.005235215931079821,0.01003826485129785,0.0004290906523282185,0.0,0.0009791154970714548,2.220446049250313e-16,-8.875543477478547e-16,-6.628711917722091e-16
965.9786350384774,0.04070772922367822,0.5317421609332859,3.313477609778176,3.070031996128121,0.3844095633195249,0.9393132416885995,3.45987961507136,0.3368728360240257,0.01710888591612898,0.02374533411481379,0.0034501057957822385,0.0,0.002891929415196197,2.042810365310288e-14,-7.162424845342986e-14,4.628195503677631e-15
924.5056050869821,0.1354567928365708,0.3570659494626576,4.847207170861319,1.8409587014339723,0.6141648845606456,0.941407284413313,4.135348123149738,0.5394160949240946,0.02966657824921865,0.037762228547751006,0.005255800560860285,0.0,0.0019102839081607888,1.9984014443252818e-15,-1.2349526778162657e-16,-3.911847590897691e-15
956.2322568192997,0.10133777635878538,0.5659620178100087,2.3318796652071345,3.415377842163056,0.5673313597073639,0.9349130872245451,4.26733236671646,0.494845236489318,0.02645833184892442,0.03517305932912592,0.007755181842600816,0.0,0.002827266342133334,1.7319479184152442e-14,-4.176687081132657e-14,-5.053499620823838e-15
